id,attack_date,org_type,org_size,facilities_affected,cyber_threats_tracked,monitoring_freq,backup_compromised,ransomware_infection_rate_(%),data_encrypted,data_stolen,recovery_time_(days),entry_method,paid_ransom,data_restored,ransomware_incidents
RAN202403057,23-04-2024 22:00,Clinic,Small,6,Jan-50,Weekly,TRUE,53.24,TRUE,FALSE,65,Exploited Vulnerability,FALSE,17.33,7
RAN202403058,05-08-2024 00:00,Hospital,Medium,16,Jan-50,Daily,FALSE,67.52,TRUE,TRUE,44,Compromised Credentials,FALSE,30.74,3
RAN202403059,01-10-2024 01:00,Hospital,Medium,12,50-350,Daily,FALSE,68.88,TRUE,FALSE,26,Exploited Vulnerability,FALSE,52.07,1
RAN202403060,26-07-2024 16:00,Pharma,Medium,12,50-350,More than once per day,TRUE,39.94,TRUE,FALSE,48,Exploited Vulnerability,FALSE,15.88,3
RAN202403061,08-11-2024 23:00,Hospital,Medium,3,50-350,Weekly,TRUE,56.98,TRUE,TRUE,38,Compromised Credentials,TRUE,54.45,2
RAN202403062,05-07-2024 18:00,Hospital,Large,23,Jan-50,Weekly,FALSE,82.42,TRUE,FALSE,43,Exploited Vulnerability,TRUE,36.85,7
RAN202403063,31-03-2024 17:00,Clinic,Medium,2,350+,Daily,TRUE,75.35,TRUE,FALSE,25,Compromised Credentials,TRUE,62.33,6
RAN202403064,07-09-2024 10:00,Clinic,Small,7,Jan-50,Daily,TRUE,57.16,TRUE,TRUE,66,Exploited Vulnerability,FALSE,29.91,5
RAN202403065,22-09-2024 00:00,Clinic,Medium,2,350+,More than once per day,TRUE,29.94,TRUE,FALSE,11,RDP Exploit,TRUE,29.47,6
RAN202403066,28-04-2024 11:00,Hospital,Large,21,Jan-50,Daily,TRUE,64.73,TRUE,FALSE,55,Exploited Vulnerability,TRUE,48.37,1
RAN202403067,29-03-2024 09:00,Hospital,Medium,7,50-350,Daily,TRUE,68.27,TRUE,TRUE,51,Phishing Email,TRUE,51.03,1
RAN202403068,14-10-2024 00:00,Pharma,Large,11,Jan-50,Daily,FALSE,57.77,TRUE,FALSE,31,Exploited Vulnerability,TRUE,45.9,1
RAN202403069,14-01-2024 20:00,Hospital,Medium,11,50-350,Daily,TRUE,52.49,FALSE,FALSE,51,Phishing Email,TRUE,62.73,7
RAN202403070,19-01-2024 20:00,Clinic,Medium,14,50-350,Monthly,FALSE,62.28,FALSE,TRUE,28,Exploited Vulnerability,FALSE,32,6
RAN202403071,27-11-2024 03:00,Research Lab,Medium,3,50-350,More than once per day,TRUE,43.14,TRUE,FALSE,32,Exploited Vulnerability,FALSE,38.91,3
RAN202403072,13-11-2024 23:00,Clinic,Medium,14,50-350,Weekly,FALSE,80.14,FALSE,FALSE,38,Compromised Credentials,TRUE,44.14,1
RAN202403073,13-09-2024 18:00,Hospital,Medium,11,50-350,Daily,TRUE,61.87,TRUE,FALSE,56,Compromised Credentials,TRUE,24.64,3
RAN202403074,31-10-2024 17:00,Hospital,Medium,4,50-350,Daily,TRUE,63.29,TRUE,TRUE,55,Exploited Vulnerability,FALSE,35.37,1
RAN202403075,27-03-2024 06:00,Clinic,Small,17,350+,Monthly,TRUE,81.22,FALSE,FALSE,38,Compromised Credentials,TRUE,57.01,6
RAN202403076,10-12-2024 03:00,Insurance,Large,16,Jan-50,Daily,TRUE,56.71,FALSE,FALSE,71,Phishing Email,FALSE,31.57,5
RAN202403077,31-08-2024 00:00,Pharma,Medium,3,50-350,More than once per day,FALSE,36.07,FALSE,TRUE,16,Compromised Credentials,TRUE,54.39,1
RAN202403078,16-08-2024 19:00,Hospital,Medium,10,50-350,Weekly,TRUE,52.8,TRUE,FALSE,44,Exploited Vulnerability,FALSE,15.82,3
RAN202403079,25-04-2024 17:00,Hospital,Medium,21,Jan-50,Daily,TRUE,66.6,TRUE,FALSE,88,Phishing Email,FALSE,32.65,5
RAN202403080,16-08-2024 22:00,Pharma,Medium,15,50-350,More than once per day,TRUE,16.52,TRUE,FALSE,16,Compromised Credentials,TRUE,77.14,2
RAN202403081,13-03-2024 10:00,Research Lab,Small,8,Jan-50,Daily,FALSE,61.07,TRUE,FALSE,35,Exploited Vulnerability,TRUE,51.11,2
RAN202403082,13-11-2024 21:00,Insurance,Medium,18,Jan-50,Daily,TRUE,49.58,TRUE,TRUE,60,Compromised Credentials,FALSE,24.61,5
RAN202403083,06-03-2024 23:00,Hospital,Large,3,Jan-50,Weekly,FALSE,69.54,TRUE,FALSE,26,RDP Exploit,FALSE,36.38,2
RAN202403084,03-06-2024 21:00,Clinic,Small,7,Jan-50,Daily,FALSE,49.12,TRUE,TRUE,38,RDP Exploit,FALSE,41.8,5
RAN202403085,08-05-2024 23:00,Research Lab,Medium,10,50-350,Daily,FALSE,57.89,TRUE,FALSE,33,RDP Exploit,FALSE,39.37,1
RAN202403086,21-12-2024 03:00,Clinic,Medium,20,50-350,Daily,TRUE,55.84,TRUE,TRUE,61,Exploited Vulnerability,FALSE,19.98,2
RAN202403087,22-06-2024 20:00,Clinic,Medium,9,350+,Daily,TRUE,47.54,TRUE,FALSE,18,Compromised Credentials,TRUE,74.18,7
RAN202403088,04-04-2024 05:00,Hospital,Medium,14,50-350,Monthly,TRUE,67.9,TRUE,TRUE,68,Exploited Vulnerability,TRUE,20.58,4
RAN202403089,05-02-2024 03:00,Clinic,Small,23,Jan-50,More than once per day,FALSE,42.3,FALSE,FALSE,40,Compromised Credentials,TRUE,29.47,4
RAN202403090,27-04-2024 00:00,Hospital,Large,14,350+,Monthly,FALSE,55.4,TRUE,TRUE,17,Exploited Vulnerability,TRUE,60.75,5
RAN202403091,30-12-2024 10:00,Clinic,Small,11,350+,Weekly,TRUE,67.36,TRUE,FALSE,39,Exploited Vulnerability,FALSE,31.48,7
RAN202403092,06-08-2024 12:00,Pharma,Medium,1,50-350,Weekly,FALSE,43.5,TRUE,FALSE,28,RDP Exploit,TRUE,68.3,7
RAN202403093,30-10-2024 15:00,Hospital,Medium,4,50-350,Daily,TRUE,67.66,FALSE,FALSE,59,Compromised Credentials,TRUE,62.97,4
RAN202403094,09-02-2024 10:00,Insurance,Large,6,350+,Daily,TRUE,59.64,TRUE,TRUE,20,Malicious Website,TRUE,75.15,5
RAN202403095,23-12-2024 12:00,Hospital,Medium,22,50-350,Monthly,TRUE,60.19,FALSE,FALSE,55,Exploited Vulnerability,TRUE,56.58,2
RAN202403096,10-08-2024 14:00,Clinic,Medium,22,350+,Monthly,FALSE,58.66,TRUE,FALSE,19,Phishing Email,TRUE,75.56,5
RAN202403097,02-12-2024 04:00,Pharma,Medium,5,Jan-50,Daily,FALSE,67.54,TRUE,FALSE,36,RDP Exploit,TRUE,49.17,6
RAN202403098,14-04-2024 05:00,Hospital,Medium,3,Jan-50,Daily,FALSE,63.9,TRUE,TRUE,23,Exploited Vulnerability,FALSE,25.57,5
RAN202403099,17-04-2024 15:00,Hospital,Medium,2,50-350,Daily,FALSE,68.18,FALSE,FALSE,20,RDP Exploit,FALSE,40.91,7
RAN202403100,07-09-2024 23:00,Clinic,Medium,3,50-350,Monthly,TRUE,61.1,TRUE,FALSE,43,Compromised Credentials,FALSE,31.66,1
RAN202403101,17-04-2024 02:00,Hospital,Large,9,350+,Daily,FALSE,62.96,TRUE,FALSE,12,RDP Exploit,FALSE,60.19,6
RAN202403102,15-10-2024 11:00,Research Lab,Medium,19,350+,Weekly,TRUE,35.99,TRUE,FALSE,25,Compromised Credentials,FALSE,41.04,2
RAN202403103,21-03-2024 08:00,Pharma,Medium,19,Jan-50,Weekly,FALSE,55.09,TRUE,TRUE,42,Compromised Credentials,TRUE,55.22,5
RAN202403104,29-08-2024 14:00,Clinic,Small,17,Jan-50,Weekly,FALSE,90,TRUE,FALSE,62,Phishing Email,FALSE,42.43,2
RAN202403105,13-01-2024 08:00,Hospital,Large,18,350+,Weekly,TRUE,40.44,TRUE,FALSE,22,Malicious Website,FALSE,49.66,4
RAN202403106,19-09-2024 13:00,Clinic,Medium,11,50-350,Daily,TRUE,58.92,TRUE,FALSE,36,Phishing Email,TRUE,64.65,5
RAN202403107,03-12-2024 21:00,Research Lab,Small,12,Jan-50,Monthly,TRUE,79.69,TRUE,FALSE,58,Phishing Email,FALSE,33.32,4
RAN202403108,10-04-2024 15:00,Hospital,Medium,3,50-350,Weekly,FALSE,52.74,TRUE,FALSE,22,Compromised Credentials,TRUE,64.63,7
RAN202403109,29-10-2024 02:00,Clinic,Medium,18,50-350,Weekly,TRUE,59.72,TRUE,FALSE,69,Compromised Credentials,TRUE,65.41,1
RAN202403110,02-05-2024 06:00,Clinic,Medium,24,50-350,Daily,TRUE,49.07,TRUE,FALSE,55,Compromised Credentials,TRUE,56.49,1
RAN202403111,06-05-2024 11:00,Clinic,Medium,6,50-350,Weekly,FALSE,44.9,TRUE,TRUE,28,Exploited Vulnerability,TRUE,60.13,2
RAN202403112,14-01-2024 05:00,Hospital,Medium,7,Jan-50,Daily,TRUE,59.52,TRUE,TRUE,47,Compromised Credentials,FALSE,41.59,1
RAN202403113,15-02-2024 15:00,Research Lab,Small,1,350+,Daily,TRUE,65.83,TRUE,FALSE,27,Compromised Credentials,TRUE,56.22,7
RAN202403114,30-08-2024 06:00,Hospital,Medium,6,50-350,Weekly,TRUE,72.45,TRUE,FALSE,52,Compromised Credentials,FALSE,30.77,7
RAN202403115,12-06-2024 17:00,Hospital,Medium,18,50-350,Daily,TRUE,63.12,TRUE,FALSE,54,Exploited Vulnerability,TRUE,23.53,5
RAN202403116,16-12-2024 20:00,Insurance,Large,13,Jan-50,Weekly,FALSE,63.89,TRUE,FALSE,48,Compromised Credentials,TRUE,41.11,2
RAN202403117,30-12-2024 10:00,Research Lab,Medium,22,50-350,Daily,TRUE,52.34,FALSE,TRUE,60,Compromised Credentials,TRUE,49.06,4
RAN202403118,27-06-2024 18:00,Hospital,Large,19,Jan-50,Weekly,TRUE,73.75,TRUE,TRUE,70,RDP Exploit,FALSE,33.75,3
RAN202403119,11-06-2024 12:00,Hospital,Medium,7,Jan-50,Daily,TRUE,79.32,TRUE,FALSE,88,Phishing Email,FALSE,38.52,1
RAN202403120,23-04-2024 13:00,Hospital,Medium,19,50-350,Weekly,TRUE,61.39,TRUE,FALSE,74,Phishing Email,TRUE,45.28,5
RAN202403121,15-08-2024 17:00,Hospital,Large,9,Jan-50,Daily,FALSE,41.63,TRUE,FALSE,20,Phishing Email,FALSE,34.33,4
RAN202403122,11-08-2024 20:00,Hospital,Medium,3,50-350,Weekly,FALSE,67,FALSE,FALSE,19,Exploited Vulnerability,FALSE,25.5,3
RAN202403123,05-02-2024 04:00,Hospital,Large,23,Jan-50,Weekly,TRUE,53.34,TRUE,TRUE,57,Exploited Vulnerability,TRUE,47.63,2
RAN202403124,23-01-2024 06:00,Clinic,Medium,12,50-350,Daily,TRUE,57.26,TRUE,TRUE,73,Compromised Credentials,TRUE,55.71,5
RAN202403125,25-12-2024 12:00,Research Lab,Small,20,Jan-50,Daily,TRUE,79.05,TRUE,FALSE,115,Compromised Credentials,FALSE,22.49,3
RAN202403126,12-04-2024 17:00,Clinic,Small,24,Jan-50,Weekly,TRUE,42.04,TRUE,FALSE,66,Exploited Vulnerability,FALSE,22.8,5
RAN202403127,05-08-2024 12:00,Clinic,Small,18,Jan-50,Weekly,TRUE,55.44,TRUE,FALSE,82,Exploited Vulnerability,FALSE,24.85,4
RAN202403128,16-12-2024 21:00,Hospital,Large,8,350+,Weekly,FALSE,50.71,TRUE,TRUE,9,Exploited Vulnerability,TRUE,32.92,7
RAN202403129,11-04-2024 18:00,Pharma,Large,9,350+,Weekly,TRUE,40.98,TRUE,FALSE,23,Phishing Email,TRUE,74.39,4
RAN202403130,22-01-2024 17:00,Insurance,Medium,13,Jan-50,Daily,TRUE,60.71,TRUE,TRUE,55,Compromised Credentials,TRUE,47.59,1
RAN202403131,24-01-2024 02:00,Insurance,Medium,8,50-350,Daily,TRUE,63.18,TRUE,FALSE,72,Exploited Vulnerability,FALSE,25.65,4
RAN202403132,22-07-2024 10:00,Insurance,Medium,22,50-350,Daily,TRUE,51.98,TRUE,FALSE,66,Compromised Credentials,FALSE,19.35,2
RAN202403133,28-01-2024 04:00,Pharma,Large,10,350+,Daily,FALSE,48.15,TRUE,FALSE,16,Exploited Vulnerability,FALSE,41.95,2
RAN202403134,12-12-2024 09:00,Clinic,Small,17,Jan-50,Weekly,TRUE,69.48,TRUE,TRUE,105,Compromised Credentials,FALSE,17.81,7
RAN202403135,29-09-2024 11:00,Hospital,Medium,7,50-350,More than once per day,TRUE,20.83,TRUE,TRUE,15,Compromised Credentials,TRUE,89.58,5
RAN202403136,16-05-2024 20:00,Clinic,Small,17,Jan-50,Monthly,TRUE,44.87,TRUE,FALSE,71,Exploited Vulnerability,TRUE,50.85,2
RAN202403137,29-01-2024 16:00,Research Lab,Small,23,Jan-50,Weekly,FALSE,78.33,TRUE,FALSE,86,Compromised Credentials,FALSE,25.99,4
RAN202403138,12-01-2024 23:00,Research Lab,Medium,18,350+,Monthly,TRUE,90,TRUE,FALSE,44,Phishing Email,TRUE,64,3
RAN202403139,26-05-2024 22:00,Clinic,Medium,24,50-350,Monthly,FALSE,58.95,TRUE,FALSE,58,Exploited Vulnerability,FALSE,11.02,2
RAN202403140,15-05-2024 08:00,Hospital,Medium,2,Jan-50,Daily,TRUE,63.08,TRUE,FALSE,60,Compromised Credentials,TRUE,35.67,4
RAN202403141,30-03-2024 04:00,Hospital,Medium,3,Jan-50,Weekly,FALSE,71.71,TRUE,FALSE,36,Compromised Credentials,TRUE,19.35,6
RAN202403142,13-02-2024 17:00,Pharma,Medium,19,50-350,Daily,FALSE,49.91,TRUE,FALSE,32,Compromised Credentials,TRUE,57.5,4
RAN202403143,15-09-2024 08:00,Clinic,Medium,1,50-350,More than once per day,TRUE,36.85,TRUE,FALSE,44,Exploited Vulnerability,FALSE,60.86,5
RAN202403144,04-05-2024 03:00,Clinic,Small,21,Jan-50,Weekly,FALSE,89.31,FALSE,FALSE,68,Phishing Email,FALSE,30.04,5
RAN202403145,18-06-2024 20:00,Hospital,Large,21,350+,More than once per day,FALSE,36.33,TRUE,TRUE,15,Phishing Email,FALSE,51.8,2
RAN202403146,01-11-2024 20:00,Hospital,Medium,10,Jan-50,Monthly,TRUE,64.37,TRUE,FALSE,58,Exploited Vulnerability,FALSE,30.93,2
RAN202403147,31-07-2024 15:00,Insurance,Medium,21,Jan-50,Weekly,TRUE,34.97,TRUE,TRUE,40,Exploited Vulnerability,TRUE,69.12,4
RAN202403148,03-06-2024 16:00,Clinic,Small,14,350+,Weekly,TRUE,61.22,FALSE,FALSE,31,Compromised Credentials,TRUE,49.77,2
RAN202403149,20-06-2024 03:00,Research Lab,Small,13,Jan-50,Daily,FALSE,47.78,TRUE,FALSE,38,Compromised Credentials,TRUE,51.03,6
RAN202403150,26-07-2024 20:00,Clinic,Small,9,Jan-50,Weekly,FALSE,71.43,FALSE,TRUE,30,Compromised Credentials,TRUE,49.94,3
RAN202403151,27-05-2024 22:00,Clinic,Medium,6,50-350,More than once per day,FALSE,30.92,TRUE,FALSE,15,Compromised Credentials,FALSE,19.98,7
RAN202403152,10-08-2024 22:00,Hospital,Large,6,350+,Weekly,TRUE,53.18,TRUE,TRUE,19,Exploited Vulnerability,FALSE,52.05,6
RAN202403153,30-03-2024 04:00,Research Lab,Small,19,Jan-50,Daily,FALSE,90,TRUE,FALSE,85,Exploited Vulnerability,FALSE,21.71,1
RAN202403154,02-05-2024 13:00,Clinic,Small,21,350+,Weekly,TRUE,61.93,TRUE,FALSE,56,Exploited Vulnerability,FALSE,23.79,1
RAN202403155,21-10-2024 09:00,Clinic,Medium,10,50-350,Daily,TRUE,56.45,TRUE,TRUE,58,Exploited Vulnerability,FALSE,23.49,4
RAN202403156,21-09-2024 03:00,Clinic,Small,23,Jan-50,More than once per day,FALSE,31.77,TRUE,FALSE,22,Compromised Credentials,FALSE,33.28,7
RAN202403157,11-09-2024 05:00,Pharma,Medium,3,50-350,Daily,TRUE,68.02,TRUE,FALSE,52,Compromised Credentials,TRUE,39.5,6
RAN202403158,24-12-2024 02:00,Hospital,Medium,18,Jan-50,Daily,TRUE,57.52,TRUE,FALSE,70,Exploited Vulnerability,FALSE,30.4,1
RAN202403159,03-09-2024 18:00,Insurance,Medium,21,50-350,Weekly,FALSE,51.12,TRUE,FALSE,38,Phishing Email,FALSE,15.41,4
RAN202403160,20-09-2024 15:00,Hospital,Medium,19,50-350,Daily,TRUE,83.58,TRUE,TRUE,85,RDP Exploit,FALSE,24.12,4
RAN202403161,28-03-2024 05:00,Clinic,Small,5,350+,Daily,TRUE,34.68,TRUE,FALSE,17,Exploited Vulnerability,TRUE,67.07,6
RAN202403162,17-04-2024 16:00,Hospital,Large,11,Jan-50,Weekly,TRUE,63.96,TRUE,FALSE,45,RDP Exploit,TRUE,51.6,7
RAN202403163,19-04-2024 00:00,Hospital,Medium,10,50-350,Daily,TRUE,38.29,FALSE,TRUE,37,Compromised Credentials,TRUE,67.67,3
RAN202403164,02-07-2024 00:00,Clinic,Medium,17,50-350,Daily,FALSE,48.79,TRUE,FALSE,48,Exploited Vulnerability,TRUE,35.44,5
RAN202403165,23-01-2024 20:00,Hospital,Medium,4,Jan-50,Weekly,TRUE,68.54,TRUE,FALSE,60,Phishing Email,TRUE,59.16,2
RAN202403166,08-06-2024 07:00,Clinic,Small,21,Jan-50,Daily,TRUE,69.07,TRUE,FALSE,89,RDP Exploit,TRUE,44.8,3
RAN202403167,16-06-2024 10:00,Pharma,Medium,18,Jan-50,More than once per day,TRUE,36.88,TRUE,FALSE,51,Compromised Credentials,TRUE,52.57,5
RAN202403168,12-02-2024 23:00,Hospital,Medium,18,50-350,Daily,TRUE,87.62,TRUE,FALSE,95,Exploited Vulnerability,TRUE,41.12,4
RAN202403169,04-10-2024 16:00,Research Lab,Medium,1,50-350,Daily,TRUE,52.7,TRUE,FALSE,37,Compromised Credentials,FALSE,37.26,6
RAN202403170,16-07-2024 14:00,Clinic,Small,14,Jan-50,Daily,TRUE,90,TRUE,FALSE,86,Compromised Credentials,TRUE,38.47,6
RAN202403171,16-01-2024 11:00,Clinic,Medium,8,350+,Daily,TRUE,49.7,TRUE,TRUE,38,Exploited Vulnerability,TRUE,56.8,3
RAN202403172,18-12-2024 00:00,Hospital,Large,2,350+,Weekly,TRUE,62.54,FALSE,FALSE,17,Phishing Email,TRUE,54.67,4
RAN202403173,05-05-2024 16:00,Hospital,Medium,19,50-350,More than once per day,TRUE,35.6,TRUE,FALSE,33,Exploited Vulnerability,TRUE,75.9,1
RAN202403174,01-05-2024 18:00,Hospital,Medium,15,Jan-50,Daily,FALSE,76.19,TRUE,FALSE,56,Phishing Email,FALSE,16.21,6
RAN202403175,01-07-2024 11:00,Hospital,Medium,2,50-350,Daily,FALSE,70.42,TRUE,TRUE,10,Phishing Email,TRUE,40.68,4
RAN202403176,21-09-2024 03:00,Hospital,Medium,4,Jan-50,Weekly,FALSE,74.71,TRUE,FALSE,25,Phishing Email,FALSE,22.66,1
RAN202403177,18-05-2024 17:00,Clinic,Small,1,Jan-50,Monthly,TRUE,79.93,TRUE,FALSE,54,Phishing Email,TRUE,45.61,4
RAN202403178,21-08-2024 20:00,Insurance,Medium,19,50-350,Daily,TRUE,47.45,TRUE,TRUE,45,Exploited Vulnerability,TRUE,75.89,6
RAN202403179,13-11-2024 18:00,Insurance,Medium,21,Jan-50,Monthly,FALSE,64.6,TRUE,FALSE,56,RDP Exploit,FALSE,24.83,4
RAN202403180,20-09-2024 00:00,Clinic,Small,10,Jan-50,Daily,TRUE,47.33,TRUE,TRUE,38,Compromised Credentials,FALSE,26.97,6
RAN202403181,11-01-2024 19:00,Hospital,Large,1,Jan-50,More than once per day,FALSE,30.35,TRUE,FALSE,6,Exploited Vulnerability,TRUE,63.76,6
RAN202403182,02-12-2024 15:00,Hospital,Large,20,Jan-50,Daily,FALSE,55.72,TRUE,FALSE,39,Compromised Credentials,FALSE,31.58,5
RAN202403183,09-07-2024 07:00,Hospital,Medium,22,Jan-50,Daily,FALSE,83.77,TRUE,FALSE,84,Phishing Email,FALSE,40.61,4
RAN202403184,11-04-2024 15:00,Hospital,Large,15,350+,Daily,FALSE,68.25,FALSE,FALSE,20,RDP Exploit,TRUE,59.97,4
RAN202403185,04-02-2024 07:00,Clinic,Small,4,Jan-50,More than once per day,FALSE,26.86,TRUE,TRUE,9,Compromised Credentials,FALSE,61.59,4
RAN202403186,29-12-2024 22:00,Clinic,Small,7,Jan-50,Daily,FALSE,52.25,TRUE,FALSE,39,Exploited Vulnerability,FALSE,22.11,7
RAN202403187,04-06-2024 08:00,Hospital,Large,7,Jan-50,Daily,TRUE,50.31,FALSE,FALSE,47,RDP Exploit,TRUE,65,2
RAN202403188,27-09-2024 21:00,Hospital,Large,22,350+,More than once per day,FALSE,31.32,TRUE,FALSE,12,Compromised Credentials,FALSE,45.24,7
RAN202403189,02-03-2024 14:00,Insurance,Medium,18,50-350,Daily,TRUE,61.03,TRUE,FALSE,60,Exploited Vulnerability,TRUE,18.02,2
RAN202403190,21-07-2024 12:00,Research Lab,Small,13,Jan-50,Monthly,FALSE,55.34,TRUE,FALSE,41,RDP Exploit,TRUE,62.11,3
RAN202403191,24-03-2024 00:00,Hospital,Large,10,350+,Daily,TRUE,43.32,TRUE,FALSE,25,Compromised Credentials,TRUE,70.02,5
RAN202403192,10-05-2024 18:00,Pharma,Large,24,Jan-50,Weekly,TRUE,49.66,TRUE,FALSE,60,Malicious Website,FALSE,25.83,6
RAN202403193,05-09-2024 16:00,Pharma,Medium,8,Jan-50,Weekly,FALSE,48.52,TRUE,FALSE,24,Phishing Email,FALSE,43.87,2
RAN202403194,21-12-2024 15:00,Hospital,Large,10,Jan-50,Daily,TRUE,49.88,TRUE,FALSE,51,Malicious Website,TRUE,54.49,3
RAN202403195,04-08-2024 12:00,Hospital,Large,14,Jan-50,Daily,FALSE,44.54,TRUE,FALSE,25,Compromised Credentials,TRUE,54.23,3
RAN202403196,13-07-2024 02:00,Clinic,Small,14,Jan-50,Daily,TRUE,69.18,TRUE,TRUE,69,Compromised Credentials,TRUE,46.08,3
RAN202403197,21-08-2024 08:00,Pharma,Medium,20,50-350,Weekly,FALSE,65.39,TRUE,FALSE,44,Exploited Vulnerability,TRUE,48.86,5
RAN202403198,20-04-2024 01:00,Insurance,Large,22,Jan-50,Daily,FALSE,55.09,FALSE,FALSE,45,Phishing Email,FALSE,32.45,6
RAN202403199,20-03-2024 02:00,Hospital,Medium,11,50-350,Daily,FALSE,54.37,TRUE,TRUE,39,Phishing Email,FALSE,31.83,1
RAN202403200,11-11-2024 20:00,Hospital,Large,6,Jan-50,More than once per day,TRUE,29.29,TRUE,FALSE,34,Exploited Vulnerability,TRUE,68.49,5
RAN202403201,16-09-2024 13:00,Clinic,Small,21,Jan-50,Monthly,TRUE,51.12,TRUE,FALSE,80,Exploited Vulnerability,TRUE,49.09,3
RAN202403202,23-09-2024 18:00,Clinic,Medium,1,50-350,Daily,FALSE,57.73,FALSE,FALSE,7,Phishing Email,TRUE,62.54,7
RAN202403203,21-02-2024 00:00,Hospital,Large,19,350+,Weekly,TRUE,63.32,TRUE,FALSE,33,Malicious Website,TRUE,68.34,6
RAN202403204,15-12-2024 18:00,Insurance,Medium,7,Jan-50,Daily,TRUE,57.19,FALSE,TRUE,69,Compromised Credentials,FALSE,31.19,4
RAN202403205,09-02-2024 12:00,Clinic,Medium,24,50-350,Monthly,TRUE,47.05,TRUE,FALSE,65,Exploited Vulnerability,TRUE,56.65,6
RAN202403206,02-02-2024 16:00,Insurance,Medium,18,Jan-50,Daily,TRUE,39.86,TRUE,FALSE,30,Compromised Credentials,TRUE,60.52,6
RAN202403207,06-05-2024 09:00,Insurance,Medium,3,Jan-50,Daily,TRUE,47.3,TRUE,FALSE,39,Compromised Credentials,FALSE,27.26,3
RAN202403208,29-01-2024 08:00,Research Lab,Small,20,Jan-50,Monthly,TRUE,90,TRUE,FALSE,102,Phishing Email,FALSE,29.12,7
RAN202403209,05-10-2024 21:00,Clinic,Small,11,Jan-50,Weekly,TRUE,49.41,TRUE,FALSE,49,Compromised Credentials,TRUE,50.52,4
RAN202403210,16-05-2024 17:00,Clinic,Small,5,Jan-50,More than once per day,FALSE,24.34,TRUE,FALSE,11,Compromised Credentials,TRUE,65.55,5
RAN202403211,02-10-2024 01:00,Hospital,Medium,19,Jan-50,Daily,TRUE,65.82,TRUE,FALSE,64,Exploited Vulnerability,FALSE,32.43,6
RAN202403212,05-06-2024 10:00,Clinic,Medium,21,50-350,Weekly,FALSE,50.56,TRUE,FALSE,54,Exploited Vulnerability,TRUE,55.83,1
RAN202403213,01-07-2024 13:00,Hospital,Large,24,Jan-50,Weekly,TRUE,44.58,TRUE,FALSE,50,Exploited Vulnerability,FALSE,36.35,2
RAN202403214,07-09-2024 08:00,Clinic,Medium,24,50-350,Daily,TRUE,61.74,FALSE,FALSE,57,Compromised Credentials,FALSE,32.19,6
RAN202403215,06-07-2024 18:00,Hospital,Medium,2,Jan-50,Weekly,TRUE,43.14,TRUE,FALSE,21,Phishing Email,TRUE,53.13,2
RAN202403216,25-10-2024 17:00,Hospital,Medium,22,50-350,Weekly,TRUE,60.97,TRUE,TRUE,71,Compromised Credentials,TRUE,50.99,1
RAN202403217,17-12-2024 19:00,Hospital,Medium,4,50-350,Daily,TRUE,58.83,TRUE,TRUE,43,Exploited Vulnerability,TRUE,60.92,4
RAN202403218,23-02-2024 22:00,Hospital,Medium,10,Jan-50,Weekly,FALSE,51.34,TRUE,FALSE,27,Compromised Credentials,FALSE,10.84,4
RAN202403219,06-06-2024 22:00,Research Lab,Small,2,Jan-50,More than once per day,TRUE,24.41,TRUE,FALSE,19,RDP Exploit,FALSE,34,1
RAN202403220,03-09-2024 14:00,Research Lab,Medium,8,50-350,Monthly,FALSE,51.88,TRUE,TRUE,33,Compromised Credentials,FALSE,40.7,1
RAN202403221,03-08-2024 17:00,Clinic,Small,1,350+,Weekly,TRUE,71.21,TRUE,FALSE,16,Compromised Credentials,TRUE,58.24,7
RAN202403222,01-06-2024 05:00,Hospital,Large,6,Jan-50,Weekly,TRUE,64.42,TRUE,FALSE,44,Exploited Vulnerability,TRUE,60.82,3
RAN202403223,08-10-2024 01:00,Hospital,Medium,11,Jan-50,Daily,TRUE,72.7,TRUE,FALSE,79,Compromised Credentials,TRUE,57.28,5
RAN202403224,27-06-2024 21:00,Hospital,Large,10,350+,Daily,FALSE,43.13,TRUE,FALSE,11,Compromised Credentials,FALSE,19.91,3
RAN202403225,16-10-2024 19:00,Hospital,Medium,13,Jan-50,Daily,TRUE,69.19,TRUE,TRUE,74,Compromised Credentials,FALSE,21.34,3
RAN202403226,20-10-2024 03:00,Insurance,Medium,1,50-350,Weekly,FALSE,54.14,TRUE,TRUE,23,Compromised Credentials,TRUE,29.68,5
RAN202403227,19-10-2024 11:00,Hospital,Large,2,Jan-50,Weekly,TRUE,55.66,TRUE,FALSE,34,Exploited Vulnerability,TRUE,52.37,2
RAN202403228,01-02-2024 22:00,Hospital,Large,3,Jan-50,Daily,TRUE,43.66,TRUE,FALSE,30,Compromised Credentials,FALSE,27.03,7
RAN202403229,26-11-2024 23:00,Hospital,Medium,9,50-350,Weekly,TRUE,72.68,TRUE,FALSE,54,Exploited Vulnerability,TRUE,46.71,5
RAN202403230,27-09-2024 12:00,Hospital,Medium,5,50-350,Weekly,FALSE,55.86,FALSE,FALSE,22,Exploited Vulnerability,FALSE,33.62,2
RAN202403231,29-01-2024 13:00,Clinic,Small,10,Jan-50,More than once per day,FALSE,31.21,TRUE,TRUE,20,Exploited Vulnerability,TRUE,66.7,7
